,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
1241,3454,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men Furano White Black Shoe,3454.jpg
1242,4671,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Unisex Ess BP Dark Navy Blue Backpack,4671.jpg
1243,4443,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Converse Unisex Converse Digital White Shoe,4443.jpg
1244,3666,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Fila Men's Intercept Black Silver Shoe,3666.jpg
1245,1555,Unisex,Accessories,Water Bottle,Water Bottle,Purple,Fall,2010,Sports,Quechua Red Sipper,1555.jpg
1246,4027,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011,Casual,ADIDAS Unisex Color Blast Navy Blue Shoe,4027.jpg
1247,3202,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Who Are You Blue T-shirt,3202.jpg
1248,12655,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Probase Men Printed Purple Tshirts,12655.jpg
1249,4215,Girls,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Girl's White Fun In The Fair Kidswear,4215.jpg
1250,5101,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Wrangler Men's Cowboy Color White T-shirt,5101.jpg
1251,2324,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Sleeveless Black T-shirt,2324.jpg
1252,2116,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men Smooth Striped Track Pants,2116.jpg
1253,1793,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Travel,Quechua 10L Green Bag,1793.jpg
1254,2572,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011,Casual,Domyos Women Navy Blue Track Pants,2572.jpg
1255,4685,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS BP Classic Black Unisex Backpack,4685.jpg
1256,2740,Girls,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Disney Kids Girl's Blue Kidswear,2740.jpg
1257,3692,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Lotto Men's Jumper White Red Shoe,3692.jpg
1258,1599,Women,Accessories,Bags,Handbags,Green,Summer,2011,Travel,Geonaute Women Green Outdoor Bag,1599.jpg
1259,5139,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Wrangler Women's Ditsy Floral Vanilla White T-shirt,5139.jpg
1260,2912,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Wedding Gold Crystal Heels,2912.jpg
1261,3498,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2010,Casual,ADIDAS Women Adi Light Blue White Shoe,3498.jpg
1262,2778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Ediots Men's Imagination Important Green T-shirt,2778.jpg
1263,49165,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017,Casual,Deborah Kajal 118,49165.jpg
1264,8242,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011,Sports,Nike Men's Mercurial Victory II Red Shoe,8242.jpg
1265,4649,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Neo Feather Black Blue Sandal,4649.jpg
1266,38334,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Mr. Men Little Miss Girls White Printed Top,38334.jpg
1267,1935,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua 22L Blue Bag,1935.jpg
1268,58487,Men,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Men Brown Wallet,58487.jpg
1269,3834,Girls,Footwear,Sandal,Sandals,Pink,Summer,2011,Casual,Crocs Kids Girl's Keeley Bubblegum Fuchsia Kidswear,3834.jpg
1270,2747,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White Stripes T-shirt,2747.jpg
1271,3695,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Lotto Men's Rio Velcro White Indigo Shoe,3695.jpg
1272,4682,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Lfc Black Red Backpack,4682.jpg
1273,18992,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Originals Men G Skinpil Grey Tshirt,18992.jpg
1274,12494,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Short Grey Tops,12494.jpg
1275,2111,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Sunset Lycra Fit Track Pants,2111.jpg
1276,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag,1794.jpg
1277,2323,Men,Apparel,Topwear,Tshirts,White,Fall,2009,Casual,Reebok Men Club Stripe White Polo T-shirt,2323.jpg
1278,1760,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men Marcello White T-shirt,1760.jpg
1279,4212,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Girl's Yellow Kidswear,4212.jpg
1280,1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,Puma Power Cat Trainer-WR Football,1552.jpg
1281,37727,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,John Players Men Check Yellow Shirt,37727.jpg
1282,4020,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011,Casual,ADIDAS Unisex Check Can MW Green White Shoe,4020.jpg
1283,3205,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Tantra Men's Instant Grey T-shirt,3205.jpg
1284,4444,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Converse Unisex Digital Black Canvas Shoe,4444.jpg
1285,3661,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Cavier White Red Shoe,3661.jpg
1286,3453,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Colroy White Blue Shoe,3453.jpg
1287,4676,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Adipure Black White Backpack,4676.jpg
1288,2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Foamy Striped Track Pants,2118.jpg
1289,53891,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Kiara Women Grey Handbag,53891.jpg
1290,4815,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,ADIDAS Men's AP ST Black White Shorts,4815.jpg
1291,4029,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's I don't Have An Attitude Problem Black T-shirt,4029.jpg
1292,3802,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2015,Casual,Skechers Men's Navy Grey Shoe,3802.jpg
1293,18537,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Puma Unisex Limnos Black Casual Shoes,18537.jpg
1294,2588,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Quechua Men's Black T-shirt,2588.jpg
1295,1903,Men,Apparel,Topwear,Tshirts,Yellow,Winter,2010,Sports,FIFA Men Brazil Yellow Jersey,1903.jpg
1296,3668,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Cruise White Black Shoe,3668.jpg
1297,2127,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red Slim FitChecked Shirt,2127.jpg
1298,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt,2315.jpg
1299,1590,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Kipsta Men's F300 Football Shoe,1590.jpg
1300,5130,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Wrangler Women Woodstock Black White Top,5130.jpg
1301,4486,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Lotto Men's Stadio Suprema Black White Shoe,4486.jpg
1302,3491,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,ADIDAS Men Hispana Red Black Sandal,3491.jpg
1303,2543,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2010,Casual,Numero Uno Men's Casual Green Flip Flop,2543.jpg
1304,3657,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Fila Men Emotion Red Shoe,3657.jpg
1305,2785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Zindagi Jhand Hai Black T-shirt,2785.jpg
1306,4472,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011,Sports,Puma Men's Complete Itana Silver Blue Black Shoe,4472.jpg
1307,4640,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,ADIDAS Women Adi Weld Low Black Orange Shoe,4640.jpg
1308,3465,Unisex,Apparel,Apparel Set,Swimwear,Black,Fall,2010,Sports,ADIDAS Unisex Black White Swimming Cap,3465.jpg
1309,1756,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men White Polo T-shirt,1756.jpg
1310,4224,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Probase Men's Party Pink T-shirt,4224.jpg
1311,7693,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Urban Yoga Women's Fly Purple T-shirt,7693.jpg
1312,4016,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2011,Casual,ADIDAS Men's Kestrel Bargundy White Shoe,4016.jpg
1313,1904,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010,Sports,FIFA Men Brazil Blue & Yellow Jersey,1904.jpg
1314,56148,Women,Personal Care,Makeup,Eyeshadow,Pink,Spring,2017,Casual,Colorbar Enchanting Trio Innocently Pink Eye Shadow 001,56148.jpg
1315,4678,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Predator Black Red Backpack,4678.jpg
1316,3805,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Crocs Unisex Beach Black Sandal,3805.jpg
1317,4812,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,ADIDAS Men's F50 St Pes Blue T-Shirt,4812.jpg
1318,2923,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,DUSG Men's Sariska Organic Olive T-shirt,2923.jpg
